plinder_pdb	plinder_chain	casf_pdb	casf_chain	pident	query_coverage	subject_coverage	alignment_length	query_length	subject_length	evalue	bitscore
7bjh	7bjh_A	1nvq	1nvq__chain0	95.8	100.0	98.9	261	260	264	3.43e-191	517.0
7bjj	7bjj_A	1nvq	1nvq__chain0	95.8	100.0	98.9	261	260	264	3.43e-191	517.0
7bjm	7bjm_A	1nvq	1nvq__chain0	95.0	100.0	98.1	259	256	264	1.89e-187	508.0
7bjo	7bjo_A	1nvq	1nvq__chain0	95.0	100.0	98.5	260	257	264	9.75e-188	508.0
7bjr	7bjr_A	1nvq	1nvq__chain0	95.4	100.0	98.1	259	257	264	8.349999999999999e-189	511.0
7bju	7bju_A	2qe4	2qe4__chain1	30.2	71.0	84.3	179	248	204	3.3700000000000004e-21	82.0
7bjv	7bjv_B	2qe4	2qe4__chain1	30.2	71.3	84.3	179	247	204	3.3e-21	82.0
7bjx	7bjx_A	1nvq	1nvq__chain0	95.7	100.0	97.0	256	255	264	2.58e-187	507.0
7bjy	7bjy_A	3p5o	3p5o__chain0	76.9	100.0	85.0	108	108	127	1.06e-64	186.0
7bk1	7bk1_A	1nvq	1nvq__chain0	95.3	100.0	97.3	257	257	264	5.88e-189	511.0
7bk2	7bk2_A	1nvq	1nvq__chain0	95.4	100.0	98.5	261	261	264	2.07e-190	515.0
7bk3	7bk3_A	1nvq	1nvq__chain0	95.4	100.0	98.5	261	261	264	2.07e-190	515.0
7bk4	7bk4_A	2qe4	2qe4__chain0	33.0	90.2	95.7	206	224	207	3.72e-24	89.4
7bkn	7bkn_A	1nvq	1nvq__chain0	99.6	100.0	97.7	259	259	264	1.2999999999999999e-197	533.0
7bko	7bko_A	1nvq	1nvq__chain0	99.6	100.0	97.7	259	259	264	1.2999999999999999e-197	533.0
7bku	7bku_A	2v00	2v00__chain0	100.0	100.0	100.0	330	330	330	8.07e-231	623.0
7bkv	7bkv_A	2v00	2v00__chain0	100.0	100.0	100.0	330	330	330	8.07e-231	623.0
7bkw	7bkw_A	2v00	2v00__chain0	100.0	100.0	100.0	330	330	330	8.07e-231	623.0
7bky	7bky_A	2v00	2v00__chain0	100.0	100.0	100.0	330	330	330	8.07e-231	623.0
7bm4	7bm4_A	4jsz	4jsz__chain0	34.5	93.5	95.7	261	276	257	2.65e-37	126.0
7bo3	7bo3_A	1e66	1e66__chain0	53.4	100.0	98.9	526	526	532	4.4799999999999995e-225	625.0
7bpy	7bpy_A	3b1m	3b1m__chain0	61.3	99.3	99.2	269	271	260	2.45e-119	336.0
7bpz	7bpz_C	3b1m	3b1m__chain0	63.3	100.0	98.5	259	259	260	7.69e-120	337.0
7bq0	7bq0_A	3b1m	3b1m__chain0	61.3	99.6	99.2	269	270	260	2.36e-119	336.0
7bq2	7bq2_A	3b1m	3b1m__chain0	62.1	100.0	98.8	264	259	260	8.45e-117	329.0
7bq3	7bq3_A	3b1m	3b1m__chain0	63.1	100.0	98.5	260	255	260	1.03e-116	328.0
7brv	7brv_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7brw	7brw_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7brx	7brx_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7bry	7bry_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7brz	7brz_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7bs2	7bs2_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7bs3	7bs3_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7bs5	7bs5_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7bs6	7bs6_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7bs7	7bs7_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7bs9	7bs9_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7bsa	7bsa_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7btt	7btt_A	3pyy	3pyy__chain0	39.9	91.4	99.2	278	304	265	1.28e-65	201.0
7bzm	7bzm_A	2j78	2j78__chain0	39.5	97.9	98.0	463	471	443	8.37e-120	352.0
7c04	7c04_A	2fxs	2fxs__chain0	46.4	89.2	94.4	207	223	213	1.6199999999999998e-54	167.0
7c05	7c05_A	2fxs	2fxs__chain0	39.0	39.3	94.4	205	435	213	3.4300000000000004e-37	129.0
7c2z	7c2z_A	3p5o	3p5o__chain0	100.0	100.0	98.4	125	125	127	5.73e-96	265.0
7c3n	7c3n_A	4gfm	4gfm__chain0	61.5	98.6	98.3	286	289	291	4.6400000000000007e-129	362.0
7c6p	7c6p_A	3p5o	3p5o__chain0	49.5	86.7	69.3	91	105	127	4.51e-25	85.5
7c6q	7c6q_A	3b1m	3b1m__chain0	62.5	100.0	99.2	264	264	260	2.3e-120	338.0
7c7b	7c7b_A	2fxs	2fxs__chain0	46.4	89.2	94.4	207	223	213	1.6199999999999998e-54	167.0
7c7c	7c7c_A	2fxs	2fxs__chain0	39.0	39.9	94.4	205	429	213	3.11e-37	129.0
7c7w	7c7w_A	2p4y	2p4y__chain0	31.7	80.5	74.6	186	231	244	1.2799999999999999e-23	89.0
7ccu	7ccu_A	2wtv	2wtv__chain0	31.7	98.2	97.3	271	276	264	2.1299999999999997e-42	140.0
7ccv	7ccv_A	2wtv	2wtv__chain0	31.7	98.2	97.3	271	274	264	8.54e-41	135.0
7ccw	7ccw_A	2wtv	2wtv__chain0	31.7	98.2	97.3	271	276	264	2.1299999999999997e-42	140.0
7ce4	7ce4_A	4j21	4j21__chain0	100.0	100.0	77.5	162	162	209	1.65e-123	340.0
7cfo	7cfo_B	2qe4	2qe4__chain0	33.3	84.0	82.1	177	206	207	5.11e-22	83.2
7cmb	7cmb_A	2br1	2br1__chain0	31.3	83.2	89.7	249	291	272	7.77e-26	97.1
7cp3	7cp3_A	2br1	2br1__chain0	31.3	83.4	89.7	249	290	272	7.62e-26	97.1
7cp4	7cp4_A	2br1	2br1__chain0	31.3	82.9	89.7	249	292	272	7.93e-26	97.1
7cqe	7cqe_A	3pyy	3pyy__chain0	43.9	92.9	92.1	253	253	265	8.24e-67	202.0
7d1v	7d1v_A	3b27	3b27__chain0	99.5	100.0	97.2	209	209	215	9.77e-148	403.0
7d22	7d22_A	3b27	3b27__chain0	98.6	100.0	97.2	209	207	215	1.4300000000000002e-144	395.0
7d24	7d24_A	3b27	3b27__chain0	99.5	100.0	97.2	209	209	215	9.77e-148	403.0
7d25	7d25_A	3b27	3b27__chain0	99.5	100.0	97.2	209	209	215	9.77e-148	403.0
7d26	7d26_A	3b27	3b27__chain0	99.5	100.0	97.2	209	209	215	9.77e-148	403.0
7d2v	7d2v_A	3udh	3udh__chain0	98.4	98.9	96.7	381	379	394	6.36e-286	767.0
7d2x	7d2x_A	3udh	3udh__chain0	97.9	99.5	96.7	381	375	394	4.9699999999999995e-282	757.0
7d36	7d36_A	3udh	3udh__chain0	98.4	99.2	96.7	381	378	394	6.1e-286	767.0
7d57	7d57_A	3k5v	3k5v__chain0	45.7	95.0	92.3	265	261	286	4.0000000000000005e-77	229.0
7d5a	7d5a_A	3rsx	3rsx__chain0	96.8	99.5	100.0	375	365	375	1.5900000000000002e-273	734.0
7d5b	7d5b_A	3rsx	3rsx__chain0	55.7	97.8	98.4	370	369	375	5.009999999999999e-150	422.0
7d5o	7d5o_A	3k5v	3k5v__chain0	43.8	94.5	92.3	265	254	286	7.740000000000001e-70	210.0
7d5u	7d5u_A	3rsx	3rsx__chain0	55.1	98.4	98.4	372	370	375	2.59e-150	423.0
7d6b	7d6b_A	2wbg	2wbg__chain0	39.4	98.7	98.4	470	475	443	4.45e-112	332.0
7d83	7d83_A	3ao4	3ao4__chain1	94.1	97.8	100.0	136	139	133	1.5699999999999999e-89	250.0
7d9o	7d9o_A	1gpk	1gpk__chain0	58.5	99.6	99.8	530	530	529	4.33e-240	663.0
7d9p	7d9p_A	1h23	1h23__chain0	58.7	99.6	99.8	528	528	528	1.17e-241	667.0
7d9q	7d9q_A	1h23	1h23__chain0	58.7	99.6	99.8	528	528	528	1.17e-241	667.0
7dcz	7dcz_A	3rsx	3rsx__chain0	99.2	99.2	100.0	377	379	375	5.99e-284	761.0
7dg4	7dg4_A	1pxn	1pxn__chain0	30.9	96.6	94.6	317	324	294	1.02e-37	130.0
7dh3	7dh3_A	1pxn	1pxn__chain0	30.9	96.0	94.6	317	326	294	7.64e-38	130.0
7dh9	7dh9_A	1pxn	1pxn__chain0	30.9	96.6	94.6	317	324	294	1.02e-37	130.0
7dhc	7dhc_A	1pxn	1pxn__chain0	30.9	96.6	94.6	317	324	294	1.02e-37	130.0
7dhh	7dhh_A	1pxn	1pxn__chain0	30.9	96.6	94.6	317	324	294	1.02e-37	130.0
7dhk	7dhk_A	1pxn	1pxn__chain0	30.9	96.6	94.6	317	324	294	1.02e-37	130.0
7dhl	7dhl_A	3k5v	3k5v__chain0	40.3	96.2	90.6	278	289	286	3.62e-69	210.0
7dhn	7dhn_A	1pxn	1pxn__chain0	30.9	96.6	94.6	317	324	294	1.02e-37	130.0
7dho	7dho_A	1pxn	1pxn__chain0	30.9	96.6	94.6	317	324	294	1.02e-37	130.0
7dhs	7dhs_A	3p5o	3p5o__chain0	100.0	95.3	96.9	123	129	127	2.27e-94	261.0
7dhv	7dhv_A	1pxn	1pxn__chain0	30.9	95.7	94.6	317	327	294	7.829999999999999e-38	130.0
7dii	7dii_B	3f3c	3f3c__chain0	98.2	99.8	98.2	500	492	509	0.0	957.0
7dix	7dix_A	3f3c	3f3c__chain0	99.0	99.8	98.4	501	497	509	0.0	964.0
7dj1	7dj1_B	3f3c	3f3c__chain0	97.6	99.8	98.4	501	491	509	0.0	946.0
7dj2	7dj2_B	3f3c	3f3c__chain0	97.8	99.8	98.6	502	495	509	0.0	957.0
7djc	7djc_A	3f3c	3f3c__chain0	96.8	99.8	98.6	502	489	509	0.0	936.0
7dji	7dji_B	3u8k	3u8k__chain0	100.0	99.5	98.1	205	206	209	6.48e-153	416.0
7djo	7djo_A	1pxn	1pxn__chain0	30.9	96.6	94.6	317	324	294	1.02e-37	130.0
7dl6	7dl6_A	1pxn	1pxn__chain0	30.9	96.6	94.6	317	324	294	1.02e-37	130.0
7dmc	7dmc_A	3b27	3b27__chain0	100.0	100.0	97.2	209	209	215	1.69e-148	405.0
7doo	7doo_A	4de2	4de2__chain0	60.0	96.2	96.2	250	260	260	4.4e-105	299.0
7doz	7doz_A	1g2k	1g2k__chain0	97.0	50.0	100.0	99	198	99	2.34e-69	200.0
7dpn	7dpn_C	3p5o	3p5o__chain0	81.1	100.0	83.5	106	106	127	2.49e-67	192.0
7dpo	7dpo_A	3p5o	3p5o__chain0	46.5	88.3	75.6	99	111	127	4.9200000000000004e-26	88.2
7dt9	7dt9_A	1g2k	1g2k__chain0	97.0	50.0	100.0	99	198	99	2.34e-69	200.0
7du8	7du8_B	3k5v	3k5v__chain0	41.0	93.9	91.6	271	279	286	4.5700000000000003e-70	212.0
7du9	7du9_B	3k5v	3k5v__chain0	41.1	94.1	91.6	270	273	286	2.1099999999999998e-69	210.0
7dua	7dua_B	3k5v	3k5v__chain0	41.1	93.8	91.6	270	274	286	2.1799999999999998e-69	210.0
7dxl	7dxl_A	3k5v	3k5v__chain0	42.5	95.8	91.3	268	261	286	3.82e-72	216.0
7e0a	7e0a_A	2yfe	2yfe__chain0	98.5	100.0	100.0	267	267	264	8.100000000000001e-185	501.0
7e0z	7e0z_A	1q8t	1q8t__chain0	97.0	100.0	99.1	338	337	341	2.27e-246	663.0
7e11	7e11_A	1q8t	1q8t__chain0	97.0	100.0	99.1	338	337	341	2.27e-246	663.0
7e12	7e12_A	1ydr	1ydr__chain0	97.0	100.0	99.1	333	333	336	1.87e-245	660.0
7e2e	7e2e_A	2qe4	2qe4__chain0	34.5	89.4	96.6	200	216	207	7.83e-30	103.0
7e3h	7e3h_A	1h23	1h23__chain0	58.7	99.6	99.8	528	527	528	3.73e-240	663.0
7e5f	7e5f_A	3b1m	3b1m__chain0	61.0	100.0	99.2	269	264	260	2.06e-116	328.0
7e5g	7e5g_A	3b1m	3b1m__chain0	61.0	100.0	99.2	269	265	260	2.14e-116	328.0
7e5h	7e5h_A	3b1m	3b1m__chain0	61.0	100.0	99.2	269	264	260	2.06e-116	328.0
7e5i	7e5i_A	3b1m	3b1m__chain0	61.0	100.0	99.2	269	265	260	2.14e-116	328.0
7efq	7efq_A	2yfe	2yfe__chain0	99.2	100.0	97.3	257	256	264	6.5e-179	486.0
7ehw	7ehw_A	3p5o	3p5o__chain0	100.0	100.0	98.4	125	125	127	5.73e-96	265.0
7ehy	7ehy_A	3p5o	3p5o__chain0	100.0	100.0	98.4	125	125	127	5.73e-96	265.0
7eik	7eik_A	3p5o	3p5o__chain0	100.0	100.0	98.4	125	125	127	5.73e-96	265.0
7eil	7eil_A	3p5o	3p5o__chain0	100.0	100.0	98.4	125	125	127	5.73e-96	265.0
7ejv	7ejv_A	1pxn	1pxn__chain0	30.9	81.3	95.2	317	385	294	1.02e-37	131.0
7enz	7enz_A	3p5o	3p5o__chain0	44.0	95.7	90.6	116	115	127	3.79e-29	96.3
7eo5	7eo5_A	3p5o	3p5o__chain0	44.0	95.7	90.6	116	115	127	3.79e-29	96.3
7er2	7er2_A	3mss	3mss__chain0	38.9	87.0	95.8	262	292	264	6.059999999999999e-60	186.0
7exp	7exp_A	2yki	2yki__chain0	48.5	34.1	96.1	202	574	207	1.37e-53	175.0
7f1d	7f1d_A	3udh	3udh__chain0	98.7	99.2	96.7	381	379	394	1.1e-286	769.0
7f1g	7f1g_A	3rsx	3rsx__chain0	55.3	97.8	98.4	369	362	375	1.0299999999999999e-147	416.0
7f3g	7f3g_A	3ag9	3ag9__chain0	35.9	92.7	78.4	262	273	319	7.02e-47	153.0
7f3m	7f3m_A	3k5v	3k5v__chain0	40.6	94.6	90.6	283	298	286	1.75e-66	203.0
7f3o	7f3o_A	2al5	2al5__chain0	99.6	98.9	100.0	260	263	260	4.95e-193	522.0
7f5c	7f5c_A	3p5o	3p5o__chain0	41.1	86.1	74.8	95	108	127	1.6299999999999997e-23	81.6
7f5d	7f5d_A	3p5o	3p5o__chain0	41.1	86.1	74.8	95	108	127	1.6299999999999997e-23	81.6
7f5e	7f5e_A	3p5o	3p5o__chain0	41.1	86.1	74.8	95	108	127	1.6299999999999997e-23	81.6
7f80	7f80_A	3u9q	3u9q__chain0	64.3	98.8	99.2	258	255	257	5.64e-118	332.0
7fcz	7fcz_B	4rfm	4rfm__chain0	33.1	87.1	87.6	239	263	249	2.85e-33	115.0
7fd0	7fd0_B	4m0y	4m0y__chain0	33.2	89.5	88.2	244	257	263	4.69e-33	115.0
7fd6	7fd6_A	3arp	3arp__chain0	51.7	98.9	98.6	574	538	574	4.68e-191	541.0
7feh	7feh_A	3k5v	3k5v__chain0	39.9	96.6	89.2	283	293	286	1.49e-66	203.0
7fh2	7fh2_C	3p5o	3p5o__chain0	100.0	100.0	83.5	106	106	127	1.63e-81	228.0
7fqv	7fqv_A	1bzc	1bzc__chain0	98.6	100.0	94.6	281	281	297	1.6099999999999998e-207	561.0
7fqx	7fqx_A	1bzc	1bzc__chain0	98.6	100.0	94.6	281	281	297	1.6099999999999998e-207	561.0
7frh	7frh_A	1bzc	1bzc__chain0	98.6	100.0	94.6	281	281	297	1.6099999999999998e-207	561.0
7gt2	7gt2_A	1bzc	1bzc__chain0	98.6	99.6	95.3	283	284	297	5.440000000000001e-209	565.0
7jhd	7jhd_B	2qe4	2qe4__chain0	98.1	92.4	99.5	206	223	207	6.87e-143	391.0
7jkw	7jkw_A	3p5o	3p5o__chain0	100.0	98.4	98.4	125	127	127	2.5399999999999998e-95	264.0
7jkx	7jkx_A	3p5o	3p5o__chain0	100.0	98.4	98.4	125	127	127	2.5399999999999998e-95	264.0
7jky	7jky_A	3p5o	3p5o__chain0	100.0	98.4	98.4	125	127	127	2.5399999999999998e-95	264.0
7jkz	7jkz_A	3p5o	3p5o__chain0	46.5	89.2	75.6	99	111	127	4.9200000000000004e-26	88.2
7jnr	7jnr_A	4jsz	4jsz__chain0	99.6	100.0	100.0	257	257	257	3.93e-199	537.0
7jnt	7jnt_C	1q8t	1q8t__chain0	35.0	81.9	90.9	317	386	341	3.0499999999999997e-69	215.0
7jnv	7jnv_A	4jsz	4jsz__chain0	99.6	100.0	100.0	257	257	257	3.93e-199	537.0
7jnw	7jnw_A	4jsz	4jsz__chain0	99.6	100.0	100.0	257	257	257	3.93e-199	537.0
7jnx	7jnx_A	4jsz	4jsz__chain0	99.6	100.0	100.0	257	257	257	3.93e-199	537.0
7jnz	7jnz_A	4jsz	4jsz__chain0	99.6	100.0	100.0	257	257	257	3.93e-199	537.0
7jo0	7jo0_A	4jsz	4jsz__chain0	96.9	100.0	100.0	257	257	257	4.2300000000000005e-194	524.0
7jo1	7jo1_A	4jsz	4jsz__chain0	96.9	100.0	100.0	257	257	257	4.2300000000000005e-194	524.0
7jo2	7jo2_A	4jsz	4jsz__chain0	96.9	100.0	100.0	257	257	257	4.2300000000000005e-194	524.0
7jo3	7jo3_A	4jsz	4jsz__chain0	96.9	100.0	100.0	257	257	257	4.2300000000000005e-194	524.0
7job	7job_A	4jsz	4jsz__chain0	96.9	100.0	100.0	257	257	257	4.2300000000000005e-194	524.0
7joc	7joc_A	4jsz	4jsz__chain0	96.9	100.0	100.0	257	257	257	4.2300000000000005e-194	524.0
7jou	7jou_A	1q8t	1q8t__chain0	36.6	76.3	86.2	303	388	341	1.7e-65	206.0
7jov	7jov_E	1q8t	1q8t__chain0	34.9	82.3	90.6	321	385	341	3.97e-66	207.0
7ju5	7ju5_A	3k5v	3k5v__chain0	41.4	92.7	91.6	273	287	286	2.99e-70	213.0
7ju6	7ju6_A	3k5v	3k5v__chain0	39.9	97.6	91.6	281	288	286	2.73e-71	215.0
7juo	7juo_A	3p5o	3p5o__chain0	33.3	90.3	79.5	102	113	127	5.05e-18	67.8
7jwx	7jwx_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
7jxh	7jxh_H	3pyy	3pyy__chain0	40.7	92.6	96.6	263	282	265	2.02e-61	189.0
7jxk	7jxk_C	3mss	3mss__chain0	38.1	85.6	95.8	265	292	264	1.5200000000000002e-57	179.0
7jxm	7jxm_C	3mss	3mss__chain0	38.8	86.0	95.8	260	285	264	3.06e-58	181.0
7jxp	7jxp_A	3mss	3mss__chain0	39.3	86.0	95.8	267	308	264	3.17e-61	189.0
7jxq	7jxq_B	3mss	3mss__chain0	38.9	85.9	95.8	265	297	264	1.26e-60	187.0
7jxw	7jxw_C	3mss	3mss__chain0	38.1	85.3	95.8	265	293	264	1.56e-57	179.0
7jy4	7jy4_A	3mss	3mss__chain0	40.0	92.4	98.1	275	290	264	2e-63	194.0
7jyr	7jyr_A	3mss	3mss__chain0	41.0	92.0	98.1	271	287	264	1.14e-64	197.0
7jys	7jys_A	4rfm	4rfm__chain0	41.9	80.8	85.1	227	281	249	7.77e-57	177.0
7jyt	7jyt_A	4rfm	4rfm__chain0	41.9	80.8	85.1	227	281	249	7.77e-57	177.0
7k0v	7k0v_B	3k5v	3k5v__chain0	31.5	99.6	93.0	276	264	286	9.73e-38	128.0
7k1h	7k1h_D	3mss	3mss__chain0	38.1	85.6	95.8	265	292	264	1.07e-57	180.0
7k1i	7k1i_A	3mss	3mss__chain0	37.7	85.1	95.8	265	288	264	1.6699999999999998e-55	174.0
7k41	7k41_A	2w66	2w66__chain0	99.7	99.7	91.2	590	590	647	0.0	1200.0
7k6g	7k6g_A	3p5o	3p5o__chain0	100.0	100.0	100.0	127	127	127	1.07e-96	267.0
7k6h	7k6h_A	3p5o	3p5o__chain0	100.0	100.0	100.0	127	127	127	1.07e-96	267.0
7k6i	7k6i_A	4jsz	4jsz__chain0	99.6	100.0	100.0	257	257	257	3.93e-199	537.0
7k6j	7k6j_A	4jsz	4jsz__chain0	99.6	100.0	100.0	257	257	257	3.93e-199	537.0
7k6l	7k6l_A	4jsz	4jsz__chain0	99.6	100.0	100.0	257	257	257	3.93e-199	537.0
7k6t	7k6t_A	4jsz	4jsz__chain0	96.9	100.0	100.0	257	257	257	4.2300000000000005e-194	524.0
7k6u	7k6u_A	4jsz	4jsz__chain0	96.9	100.0	100.0	257	257	257	4.2300000000000005e-194	524.0
7k6x	7k6x_A	4jsz	4jsz__chain0	96.9	100.0	100.0	257	257	257	4.2300000000000005e-194	524.0
7k6z	7k6z_A	4jsz	4jsz__chain0	96.9	100.0	100.0	257	257	257	4.2300000000000005e-194	524.0
7k7l	7k7l_A	3ag9	3ag9__chain0	34.5	50.3	94.4	313	616	319	4.72e-54	181.0
7k7q	7k7q_B	3pyy	3pyy__chain0	30.2	96.0	94.0	255	251	265	1.43e-27	100.0
7k7z	7k7z_A	3ag9	3ag9__chain0	34.5	50.9	97.2	322	625	319	1.4499999999999998e-54	182.0
7k8e	7k8e_A	4de2	4de2__chain0	45.2	97.0	97.3	259	265	260	4.86e-65	197.0
7k8f	7k8f_A	4de2	4de2__chain0	45.2	97.0	97.3	259	265	260	4.86e-65	197.0
7k8h	7k8h_A	4de2	4de2__chain0	45.2	97.0	97.3	259	265	260	4.86e-65	197.0
7k8k	7k8k_A	4de2	4de2__chain0	45.2	97.0	97.3	259	265	260	4.86e-65	197.0
7k9s	7k9s_B	2yki	2yki__chain0	78.2	98.1	99.0	206	210	207	1.72e-112	314.0
7k9u	7k9u_A	2yki	2yki__chain0	78.2	97.6	97.1	202	207	207	8.430000000000001e-110	307.0
7k9v	7k9v_B	2yki	2yki__chain0	78.1	98.0	96.6	201	205	207	6.39e-109	305.0
7k9w	7k9w_B	2yki	2yki__chain0	78.2	98.1	99.0	206	210	207	1.72e-112	314.0
7kbs	7kbs_A	1qkt	1qkt__chain0	98.8	100.0	98.4	244	242	248	3.51e-171	465.0
7kdw	7kdw_A	3p5o	3p5o__chain0	41.1	82.3	74.8	95	113	127	1.9499999999999997e-23	81.6
7kdz	7kdz_A	3p5o	3p5o__chain0	41.1	88.6	74.8	95	105	127	2.07e-23	81.3
7ke0	7ke0_A	3ao4	3ao4__chain1	95.5	100.0	100.0	133	132	133	7.119999999999999e-91	253.0
7khg	7khg_A	3pyy	3pyy__chain0	36.8	90.5	100.0	296	327	265	2.1e-64	198.0
7khj	7khj_A	3pyy	3pyy__chain0	39.1	95.8	100.0	279	288	265	1.93e-63	194.0
7khl	7khl_A	3p5o	3p5o__chain0	100.0	98.4	97.6	124	126	127	9.92e-95	262.0
7kja	7kja_B	3qgy	3qgy__chain0	41.7	70.2	98.8	247	349	245	3.11e-61	190.0
7kjc	7kjc_B	3qgy	3qgy__chain0	41.9	69.7	98.8	246	350	245	5.73e-62	192.0
7kjs	7kjs_A	2xnb	2xnb__chain0	99.3	100.0	99.7	297	297	296	9.38e-220	592.0
7kkn	7kkn_B	4kzq	4kzq__chain1	91.5	22.4	100.0	47	210	47	1.0100000000000001e-27	93.6
7kko	7kko_A	4kzq	4kzq__chain1	91.5	22.4	100.0	47	210	47	1.0100000000000001e-27	93.6
7kkp	7kkp_A	4kzq	4kzq__chain0	88.8	78.4	99.4	160	204	161	5.08e-109	303.0
7kkq	7kkq_B	4kzq	4kzq__chain1	91.3	22.7	97.9	46	203	47	4.6800000000000005e-27	91.7
7kl0	7kl0_A	2wtv	2wtv__chain0	34.5	97.8	95.8	264	268	264	2.31e-46	150.0
7klx	7klx_A	1bzc	1bzc__chain0	99.3	100.0	93.6	278	278	297	4.2600000000000004e-209	565.0
7ko0	7ko0_A	3p5o	3p5o__chain0	46.5	89.2	75.6	99	111	127	4.9200000000000004e-26	88.2
7kot	7kot_A	3uev	3uev__chain0	99.4	100.0	99.4	157	157	158	4.34e-113	311.0
7kp5	7kp5_AA1	3nq9	3nq9__chain0	100.0	100.0	100.0	162	162	162	4.6700000000000006e-117	322.0
7kp6	7kp6_A	3k5v	3k5v__chain0	42.1	93.3	86.7	254	268	286	6.570000000000001e-64	196.0
7kpy	7kpy_A	3p5o	3p5o__chain0	33.3	88.7	79.5	102	115	127	7.61e-18	67.4
7ksi	7ksi_A	3e93	3e93__chain0	47.6	99.1	97.1	349	346	347	6.78e-105	305.0
7ksj	7ksj_A	3e93	3e93__chain0	47.6	99.1	97.1	349	346	347	6.78e-105	305.0
7ksk	7ksk_A	3e93	3e93__chain0	47.1	99.1	97.1	348	334	347	3.18e-97	285.0
7kx6	7kx6_A	3ag9	3ag9__chain0	35.7	96.5	79.3	263	258	319	9.579999999999999e-46	149.0
7kx8	7kx8_B	3ag9	3ag9__chain0	35.7	96.4	79.3	258	251	319	2.33e-44	145.0
7kxl	7kxl_A	4m0y	4m0y__chain0	58.5	97.4	98.9	260	267	263	2.21e-117	331.0
7kxm	7kxm_A	4m0y	4m0y__chain0	58.5	95.9	98.9	260	271	263	2.5800000000000003e-117	331.0
7kxn	7kxn_A	4m0y	4m0y__chain0	58.5	97.7	98.9	260	266	263	3.02e-117	330.0
7kxo	7kxo_A	4m0y	4m0y__chain0	58.5	98.1	98.9	260	265	263	2.91e-117	330.0
7kxp	7kxp_A	4m0y	4m0y__chain0	58.5	95.9	98.9	260	271	263	2.5800000000000003e-117	331.0
7kxq	7kxq_A	4m0y	4m0y__chain0	58.5	96.3	98.9	260	270	263	1.7500000000000003e-117	331.0
7kxw	7kxw_B	3ag9	3ag9__chain0	35.9	96.5	79.3	262	259	319	1.39e-45	149.0
7kxz	7kxz_A	3pyy	3pyy__chain0	39.5	87.3	96.6	263	299	265	7.77e-63	193.0
7ky0	7ky0_B	3pyy	3pyy__chain0	38.5	86.0	96.6	260	285	265	1.77e-60	187.0
7l1x	7l1x_A	4eor	4eor__chain0	31.7	89.9	98.0	303	328	294	3.91e-39	134.0
7l23	7l23_A	3ao4	3ao4__chain0	94.2	100.0	99.3	138	137	139	9.519999999999999e-94	261.0
7l2y	7l2y_AAA	3ao4	3ao4__chain0	93.5	100.0	100.0	139	139	139	1.08e-95	266.0
7l5o	7l5o_A	4m0y	4m0y__chain0	57.3	96.3	98.9	260	267	263	1.14e-112	319.0
7l6d	7l6d_A	3p5o	3p5o__chain0	42.6	98.2	83.5	108	110	127	2.55e-28	94.0
7l72	7l72_A	3p5o	3p5o__chain0	38.9	95.6	83.5	108	113	127	1.06e-25	87.4
7l73	7l73_A	3p5o	3p5o__chain0	76.9	96.4	85.0	108	112	127	1.24e-64	186.0
7l99	7l99_A	3p5o	3p5o__chain0	40.0	97.3	85.0	110	113	127	8.1e-28	92.8
7l9a	7l9a_B	3p5o	3p5o__chain0	40.0	96.5	85.0	110	114	127	8.4e-28	92.8
7l9g	7l9g_A	3p5o	3p5o__chain0	42.6	98.2	83.5	108	110	127	2.55e-28	94.0
7l9j	7l9j_A	3p5o	3p5o__chain0	42.6	98.2	83.5	108	110	127	2.55e-28	94.0
7l9k	7l9k_A	3p5o	3p5o__chain0	47.5	88.4	75.6	99	112	127	3.89e-28	93.6
7l9l	7l9l_A	3p5o	3p5o__chain0	38.9	95.6	83.5	108	113	127	1.06e-25	87.4
7lah	7lah_A	3p5o	3p5o__chain0	80.2	91.7	87.4	111	121	127	3.38e-69	197.0
7lai	7lai_A	3p5o	3p5o__chain0	80.2	92.5	87.4	111	120	127	3.24e-69	197.0
